"","COLD_S2","COLD_S4","COLD_S5","COLD_S6","DIET_S5","DIET_S6","DIET_S9","HEAT_S3","HEAT_S4","HEAT_S5","HEAT_S6","POST_S4","POST_S6","POST_S9","PRE_S4","PRE_S5","PRE_S6","PRE_S2","PRE_S9","HEAT_S9","DIET_S2","POST_S5","POST_S3","HEAT_S2","POST_S2","COLD_S9","COLD_S3","PRE_S3","COLD_S10","COLD_S11","COLD_S12","COLD_S16","COLD_S18","COLD_S21","COLD_S22","COLD_S23","COLD_S24","COLD_S31","COLD_S34","COLD_S35","DIET_S10","DIET_S11","DIET_S12","DIET_S13","DIET_S14","DIET_S16","DIET_S19","DIET_S23","DIET_S24","DIET_S28","DIET_S31","DIET_S34","DIET_S35","DIET_S36","HEAT_S10","HEAT_S11","HEAT_S12","HEAT_S13","HEAT_S14","HEAT_S16","HEAT_S18","HEAT_S19","HEAT_S21","HEAT_S22","HEAT_S23","HEAT_S24","HEAT_S31","HEAT_S35","HEAT_S36","POST_S10","POST_S11","POST_S12","POST_S14","POST_S16","POST_S18","POST_S19","POST_S21","POST_S24","POST_S25","POST_S27","POST_S28","POST_S31","POST_S34","POST_S36","PRE_S10","PRE_S11","PRE_S12","PRE_S13","PRE_S14","PRE_S15","PRE_S16","PRE_S22","PRE_S24","PRE_S25","PRE_S27","PRE_S28","PRE_S29","PRE_S31","PRE_S33","PRE_S34","PRE_S35","PRE_S36","COLD_S36","PRE_S19","PRE_S23","POST_S23","POST_S13","DIET_S18","POST_S22","PRE_S18","COLD_S13","COLD_S14","PRE_S21","COLD_S27","PRE_S17","COLD_S19","HEAT_S27","COLD_S28","HEAT_S28","POST_S35"
"bin_s27.mtb32",4751.65999022309,1012.41446285624,593.061036157588,15011.0657943493,256.823445107646,12795.499440406,2803.3439754936,2865.56164426652,13218.7448663974,5543.26497146779,25127.7663427461,666.176320834115,2826.04825334289,2262.54142064308,850.693645911274,326.980040074385,867.352543326986,13850.216985794,20146.5773407484,16115.0279461032,853.446914810639,786.113219155568,511.888779753147,1091.75427588391,2835.50246494167,18521.4085508673,696.310837586173,1377.02512604055,474.224409264781,537.960043573178,652.534432370844,1343.50892997387,2245.70672399471,1315.19504855304,2059.34266989245,249.755269729207,3850.89638138659,445.654668426775,325.328739580905,9073.2957949595,128.710819986111,256.91449173867,663.653893345666,2035.09134572241,5126.29859791031,731.885776085342,288.622676857338,477.796069919487,3338.47586045909,346.272050680391,179.52472639549,548.019508716459,562.804784862928,429.572025681505,11208.968955661,4813.19883997656,15367.8077473515,9072.65995459193,12654.7663187456,2808.68794746149,17257.11979209,7822.57680562575,51800.0596934783,29575.672161575,8656.37213771402,524.555896425722,2503.63105316799,41891.4758890423,6171.53380224997,158.554172939356,166.759538594099,25089.1271508999,23062.5762663495,27230.4749734341,5172.81675263674,287.40272356604,12384.7456408903,17572.7966593778,38640.7192658705,529.710670318255,2167.02568150264,1800.61168307523,1618.05325595284,2700.0813826084,451.619103206774,3595.87013193324,21756.7515162346,6779.54095476309,406.628643487121,230.539647520039,1190.94206301358,362.818490586344,167107.822409202,1958.52709147272,139.684287318709,1051.76650021496,2667.68691244275,1879.1755009819,4537.11598793502,2847.2923736005,237.822562291679,245.280742356847,1868.08005521825,1075.03746222235,1157.96929721967,649.817066097645,4161.15223562678,2181.41724748204,4917.32270626306,4091.94984728167,25359.6083965344,890.701147321886,2189.96475480178,420.681931840717,433.442675216385,126.881561771951,6610.13510530069,2716.7211676581,15225.8398634784,7688.97222221724
"bin_s14.mxb11",63046.3931622357,39465.2284850038,32708.0225077933,13845.2495406521,1443.3974573792,326339.923027406,47428.5399492595,27735.3650133884,237993.878105918,21698.9191346881,1718.4110519179,28288.7283127073,13757.5825089968,20956.2196304573,150899.288600671,24419.8819983694,2641.66736369257,121766.719241711,309253.311275534,98328.603018968,31092.7843238641,11449.7281152197,2797.22422227229,6695.3470205076,34520.1815955656,119731.845819641,29026.6468598188,32852.6019660944,61102.5253810708,29062.7812603626,67218.8082923235,44918.7820518674,7825.83813280628,18976.3224005235,18884.5608016709,4875.9997444907,136346.128913451,9612.24854520419,43917.0073886492,10556.0464179706,14867.7110915841,2702.0741241388,40552.9868392244,73361.9229823936,115898.958369961,45829.5407766259,9085.11527103345,6865.25467044209,180784.154693272,37425.8536733151,9633.73315964812,33021.3634642436,32854.3066530954,7459.81637978351,207866.627639841,9005.81912233009,746546.217453708,68328.069047128,94406.7403391363,22096.8272811539,3850.29060017803,24848.9301514198,76437.299530457,16510.6488882112,52564.4455478794,31702.1059657113,163209.174836976,1426.04757336932,101020.176359012,11666.7285478191,1790.84882092614,12829.6857067081,2047.98541722439,19210.7043527788,2098.523703263,2943.46794635479,22612.8357249628,1500.70571580991,5410.72197109196,12459.844422901,9896.43309239912,660.099718145452,564.116600962616,333190.736677277,80255.2337041695,41508.8246290604,4210.43892269567,38062.6230370655,2893.37491758322,437.37103835301,1148.02737038886,28488.5923086762,34097.7820702095,7015.80736365804,29581.3259284116,17070.9569282814,5108.22154309691,3145.1227234698,3185.5916741936,2744.93893779648,9798.32336744137,20081.6094710359,49358.0626694779,33605.0252896107,58477.5582518699,38804.7749728814,16704.4605409571,23611.4502834413,3149.22766345042,17350.6439167207,243092.064306274,53791.0494439375,15958.7359506015,45437.5281720413,101040.072078347,4388.79517564562,165229.144333559,33176.8093738661,172732.419538357,1662.76702534092
"bin_s13.vmb53",85171.686207356,624.008682473022,12215.2688089689,2159.36969683253,179020.668814184,55614.7874087086,2749.15012278655,348.789304964817,321.945709933893,1308.37022375652,1293.10546428363,781.124521830585,4568.83111014786,3345.01982366834,665.348204592444,20.8044267675779,12.9213433974816,581.633600608251,139.943836908319,665.430856792668,379.728065509277,55.1530049144569,33.2147164045593,394.168152521555,2793.37018493107,45327.7569362983,40462.5923142983,185.968193190036,1853.1013999398,5988.26867951519,29762.4926714438,103177.809242393,3813.53195592271,3854.63620368335,2022.98698649178,9.64861559805044,5679.43165339623,17.5493189938076,498.763647775304,2070.10914928312,111783.336044603,109709.304441788,5281.14882164713,711.688400594086,7996.95713255077,154989.460543259,2067.82159855195,840.0528322442,209468.418013661,3097.17856132607,483.314090701192,1126.68582907199,14689.7951436607,4024.26480577385,1626.59910564594,19.9684101888571,149.963630541763,1804.95763219438,432.761333282968,793.185560607798,17.7377232759858,331.365668901935,2327.18780007407,21.6243622977453,3942.57094254161,883.241562987749,103.411563581957,898.38613797804,364.496709745464,700.059243373484,769.060215864102,156.445787131236,102.870776705275,634.837258185736,9.03368937122877,18.3914651479852,17380.0050856841,448.319214750804,1439.18629579559,1326.88195696265,744.627333354342,88.009041475615,54.0162865644207,3379.84092592919,24.1902909689383,1209.06432516079,213.174174163381,3032.04743256566,3.68859667027395,454.319204365813,144.651595835258,689.348373063425,87.6270051473629,13.9605873141693,990.598074760479,486.865948652367,0.342344365638867,225.272838347999,17.8792700827113,119.415299840678,11.3816658788507,1515.95863805439,49178.6665323441,35.7551581310063,23.1304134877112,52.7648498452556,5818.3856995244,6869.61768451038,35.9066788718908,109.535248763125,5462.11822848275,71324.8839529317,366.598620983167,943.665814312791,232.959340948551,15058.3900891854,341.46944220805,1701.38615037126,1127.85680625314,195.039805485976
"bin_s21.mxb1",88030.1137682496,54799.9448976013,213416.994576899,56235.5814749769,31093.7321780279,19375.0899041954,73050.4881075657,74610.852399336,317645.559004928,103160.035412448,10131.9040914146,293445.691228691,129171.978353137,135716.309707646,29834.0708838019,167082.768387505,35677.9025513617,89581.4165246023,136417.162667156,238087.856547415,160528.066201809,34146.8135960718,197543.251136119,10219.7200481298,613038.834354687,6141.68632367712,44204.6044737912,98350.3554186161,39038.6945355005,184081.331398677,123813.266415904,71402.5244228849,68158.709945767,69542.6329498637,141586.010019182,10644.4525787071,12682.6829848421,67233.2255396632,244117.085180855,53086.7793927873,6123.77843824121,9227.79020938478,55069.0021808278,98894.7818144711,138578.829653557,105587.952320276,77055.0605918123,12422.5881581002,8272.05340180686,31969.8293838609,41463.4646895809,83871.0993813186,271017.59987338,557224.502946326,71594.498612814,202808.411860928,23608.0349918902,180732.123110595,32443.1385329424,12610.8878350519,10416.3430180452,47027.7988239354,218142.157398552,94859.1329941586,440647.802739045,81433.6237949039,20606.5998451948,5436.99686911066,132968.188803463,9271.72274261172,4793.84005969786,112034.420694779,13382.9178549429,196918.27343158,20550.4311169762,447254.557828226,168898.283570374,19632.539092974,34396.2487457039,196614.954973887,337678.783746806,22543.1856016954,9587.49193110002,39202.5452520625,100455.236450979,42990.3675113963,62004.2320974585,63288.8160285714,32357.5946615055,6354.43111463373,24070.0296281921,28768.3136078814,8247.01707684602,3762.86596663915,16096.9787003794,16340.5338321181,41072.4399799318,381566.947291041,35109.077274189,76164.7533175488,92132.9600133829,142401.213219831,68490.9904175436,76321.7200849833,52959.3185478468,45350.4355193525,134549.757121325,106959.399038838,23160.4037059374,129106.019375776,293036.691733065,178199.348441862,54587.9193945636,238376.037227781,21170.6718336659,12408.9540872425,57624.750079113,667575.77551715,361307.264946383,17497.7863615836
"bin_s5.cct76",767.398826012574,2079.72436542436,8251.09561010248,18815.4039696155,160363.416791621,19395.7832823788,644.945940254986,129.074774899597,326.673596807273,469.871459250363,1546.68317445209,6526.63939949638,2418.08387721261,5559.72541913056,4064.12107209257,100.094325390539,23.3263384385286,49063.0854388842,1989.77582444324,164.133862726349,178.584780970928,16011.293684666,652.892589534948,336.541734390136,3834.78804129954,304.185116572974,10235.6124088873,78.4260481663489,27899.4613450168,5328.27528358201,2161.53690946914,2201.18635075475,6986.33141765848,228.189331735689,2136.87746108809,303.352430758043,486.321313536115,52.8234087772398,86.3895912953161,2185.48855213533,63330.3100051801,49186.3537832593,2092.68742939355,152.59120925917,2829.51807576559,24509.975583676,763.9024615968,1624.78108703936,27741.5654547698,370.4282270154,258.136516973663,787.778469335851,4689.0195380156,1465.45126861045,723.982057527134,27.1573695355014,17.4334979637252,124.561882934993,10.6232574820822,41.1646521381686,171.093033027176,182.035430871264,584.657895256232,277.887988591154,1464.60440584061,94.3671128690561,28.2801385916354,3624.02965375583,227.906508364554,36028.525684988,39390.1448788122,139.107058037435,100.48153296591,186.266777484754,190.256075227409,244.939761855392,23005.3408370643,337.233822697739,625.06383040926,3963.97599500934,3444.02116406585,98.0879800154136,168.378394465555,36006.1091520908,1293.13301525662,464.011244403747,57.3248828325498,49432.0809373513,3.99112601561991,146.033154829899,5.78650225456738,11161.8894146398,88.9659711948309,5.9165137956017,412.048615888286,448.884893650194,235.508360599925,1965.62304664885,47.5428778657217,427.804553878382,28.2798653082633,567.490524495652,46382.7446934578,2108.39120423664,4650.39118428406,13551.1759573911,5458.05961398686,2448.88468985061,321.07263037218,510.417967730407,277.676757372564,849.027188875749,7206.24604688104,2061.76660388106,113.345556375685,12256.9730428008,91.1224692678218,88.5310525289301,112.710036966454,337.66329059055
"bin_s2.mxb1",27801.3570905979,26412.8187980547,146032.103364795,70230.061205321,3314.40176713657,10175.958500614,125323.89384481,4448.27660981091,28320.1649211839,62845.2766975099,9224.39137612485,11610.0255375104,81049.2784740093,299650.792364282,14582.6235684023,165315.946398542,20404.1574245122,223694.229871349,66530.4452216751,230627.027895573,71012.699553051,13264.6583209409,11133.7585837334,4535.23469430651,20515.6024558072,13911.9571856475,52123.5269673314,105255.068830024,14305.0268511718,101184.683086367,125148.986013109,29994.7176360532,32051.9455061289,19787.1959422329,73453.6490880077,4058.73411615626,381795.990161297,194323.494958378,90701.851117526,30390.2218150219,8028.31742731848,8852.50963802889,55607.5576030576,22048.4641180712,224707.830550319,47824.202356882,54451.292654599,12262.415520527,90956.6259758521,4811.40968099042,22073.9817893319,9195.01760648207,307765.699820138,43335.5700516261,16863.3675625063,2969.07236156657,10121.3603781356,10846.1018336737,14899.5368362001,6930.61828107913,7319.59385084153,4816.75430796533,14491.601707852,46423.1905649785,35291.290292525,33414.0261652644,8054.19583208733,3225.9170077088,3245.37695252353,11080.6420467537,3474.60134993317,47808.8445311779,9146.39852454258,80330.3959780593,18489.9643254958,15432.706860543,53430.4499706521,10621.0577734888,25181.3061198889,20811.9591601962,14800.7708992809,5165.47316476,3108.33329683227,8385.97283853354,69234.5870268023,336832.832958017,45981.0505787659,324756.914816392,37932.7715916396,2677.49421666694,299035.708677544,12989.4627770639,82146.9870494063,95615.541150639,11874.7885290681,110117.452844679,14044.6647853983,16561.7091006983,19657.594204282,17221.7225227345,52446.8517116422,49569.7172020955,48830.337979584,226795.615899125,145050.558223221,4499.68888048996,36651.2242068769,128291.621420292,16449.5516085418,75001.9089521937,48185.0368762718,63821.2799159154,649134.486633727,80938.6561012101,24251.5125969602,5732.64108134934,6050.70597420368,70157.0164813098,8969.49377362474,50538.5310832043
"bin_s31.cct37_sub",151.023843134185,1495.43291434183,1020.7580304365,5374.4750610511,977.68001038608,62.7844809388084,526.132534821067,159.977379928416,661.315803941371,249.020107327525,233.902010003601,2035.65905147126,1282.39298959253,840.452795622667,197.990449930359,45.0223581974298,146.430880977151,855.995643016905,656.348571875746,333.082464490801,214.893851745931,13698.5674691267,953.641014046953,18.5291781904544,1336.10036571976,27507.6035417123,2077.39353295654,203.508522869054,4699.50347945586,2376.39758876367,3665.84944512944,3158.39827474909,1187.70618274009,143.974016669886,185.597636212911,346.557889562647,10235.1926010402,243.418626697867,818.586645964004,431.525631521653,14792.9925428378,1810.90853134273,369.921688207678,115.042509576954,1363.08593260073,8428.15567348996,86.4626570184321,277.025696788242,5489.60026776804,819.329999176381,371.224198472911,1231.97278989864,249.534439726086,426.294202111375,394.336779621067,239.118927797865,9.89275729599691,163.277232046016,8.850488783452,20.8147072333553,153.8380514561,187.99858382538,388.874550494469,353.851271178472,651.259557042321,59.6000833522786,263.33367043063,387.134548667136,324.515837826645,5481.80267027462,4294.75440067566,1060.63728986821,530.201538280764,439.644555714607,1123.08035728742,1466.83837707508,1597.68975276991,4843.23411006138,2985.43668867521,752.054713844319,578.982360667972,35033.826137516,477.955637708642,5145.61394845274,215.51232586251,271.91214079959,603.467118906909,410.659757820093,337.431327740541,77.9038156939062,434.138946405334,2022.96419770688,247.947233342137,106.31571876262,55.4145687489151,112.539450092746,182.49290480777,331.574898101605,477.099633021987,290.456021875342,25.6838254644561,146.443368443724,24434.8301335978,290.619536803249,67.3145075391459,1071.30923810781,2900.55378209552,298.981066773759,761.678807876448,501.128157347333,537.643493971178,1395.70980635633,2947.43630095565,1187.2859367808,127.45834688515,11732.616121261,334.110283904136,914.25864751287,437.463267114837,2237.65308268905
"bin_s13.cct32",247.348887711162,85.1648800505582,854.436029816029,351.767146905272,18681.8165806744,93.7875461151171,2604.9667155582,21.4685402271291,90.8471286860681,55.6766261043525,138.442667460251,345.581285834085,482.97557657982,57.8283942024686,84.1741568804706,2.40161919418015,0.601456717110533,54.8008527783841,84.568865231211,11.5530413474958,169.622421684982,4967.18728358564,9.96624749428316,1.2090231294724,15.99983119018,5011.96617769004,61.3545671883215,2.70756478930838,289.784431892175,416.948192244361,443.437136739154,221.326844097711,387.183388473728,100.802151652549,87.0896768063373,10.7822399635048,1930.08609897289,183.29177050183,155.77506294197,247.138920445171,5948.77056132019,22468.1691377371,1325.17206474857,59.3553024319135,1794.86473074179,42884.2346113396,233.716552211279,127.087650450273,17236.829431495,8472.31592512816,131.124757467732,367.298235521149,1591.17080854949,449.630418417191,165.737294380958,5.29403529576267,3.95368348805575,1.97602166124444,0.658071877771348,32.8874280002171,4.31074821937732,32.5276250150734,174.892215860573,4.58498722830437,436.646220543171,75.8922180885695,14.7155481338351,77.6748115521236,34.3073232902944,168.12570510211,229.605565027704,166.572578451265,140.968416479736,155.622979022769,22.9242816751344,42.7984353251375,157.367881269517,374.591976357387,758.476682690761,181.133178757777,10.9389425479881,8706.32227381845,301.521057886281,930.261096709092,12.0425537162891,57.2481099778522,32.5495425231404,287.035806440815,4.12497458651528,40.055233020526,69.1747469123974,89.6115889810792,321.05643937411,4.24100207011151,113.049964945789,32.6427352392776,5.86206099118084,78.5042376605765,14.3996181582858,68.4466055245425,10.8863972449056,76.8496870332016,382.066971968125,8.84464312238794,2.25680182200361,296.254703830018,128.374470918405,1056.23267912298,11.6995723839265,13.464070457342,33.9519072531611,39.2499022628116,8.38402661485573,54.8249507461617,4.24554604689657,184.874413883715,13.7309932683146,12.6003077039058,2.82998164215832,36.1822722010409
"bin_s35.cct57_sub",7673.83811219141,109472.505556848,59676.3455723447,136284.250556792,2619.87508764717,1713.29579991401,4031.46758053726,69569.7078318578,7743.89047209635,12757.8976231952,118822.412300748,7326.09647419613,179200.883665856,20852.4161475104,8794.30636100258,43366.3697477224,128776.069542894,7114.23597443213,37669.3706836254,5409.09767987432,4449.13351328859,12412.2198901856,35307.1532065759,754.745291284781,43051.948376236,886.45641522111,4275.12203065528,13599.8521637633,497144.357343966,83481.8808741692,181825.77463203,6319.30627399531,600747.799755587,11305.3060858723,26653.2600687023,26304.1282900241,12930.896143574,33975.1878213009,188010.469894767,16861.4960668048,2166.03355553595,1366.13950175819,14595.0452888053,6685.78188569584,14391.9401033348,10490.3869677406,11168.0183922118,1240.66625687572,2573.26497517276,13469.5247152438,71751.3824464843,285329.460950087,31424.3345202198,11288.8029580158,10904.5778193674,48906.1764519101,2878.40414919098,17268.5869469914,4524.72417218398,1182.96254014804,40008.0246973641,56753.6633900195,28546.8294532056,252564.41834088,120673.261418177,11588.1833594438,30783.9900788061,32773.048588157,14220.6756867471,14799.1770563074,476.63323761737,122611.606887772,11742.837542588,33444.9858139165,29738.0663139629,19330.3421941251,10825.0787671637,87084.0277827644,86530.5746725552,26603.9686845091,32597.3861036421,10805.3974833025,11746.2795835194,16755.0836508887,43218.333763995,77706.852332423,418709.866488316,12011.3849597389,276902.801072507,83320.2944612622,126701.461410239,258287.050647972,54634.7932790229,45232.4713195128,12317.8993403893,59706.0059033044,64701.4559881066,67186.4250820395,203482.355861795,16559.90358729,9744.86071419434,37471.5280679281,4798.9270416572,25303.1427228282,41034.5222231016,29480.8172662283,22839.8122548895,9154.5437702824,137214.079639557,198017.62085095,80690.4802424983,19367.7720931816,4105.40007013881,16773.8592710059,61551.2128655294,997.063797356481,50353.016426914,42052.6922928211,15596.4885130043,85398.5105049306
"bin_s3.mtb7",2800.87934892138,645.899535892266,9924.80147375037,5568.99498140749,3219.49916599013,9877.34834191438,116.443911405122,24726.4943888964,1980.50677589469,15169.7526955133,2330.7525282821,244.210127356927,13603.2209079082,273.834348634348,496.507954379683,7459.00720941243,2004.22590424143,3627.4183251182,518.518287190744,205.329647311202,1234.71667976824,30230.8289774421,11889.4657259089,171.19150183215,719.374007415129,408.439624522986,12136.4248115835,6640.67733263472,741.592226921127,7985.24064933263,3183.67295988444,1577.33554340909,2622.87310773928,1194.95966837639,5517.42966189989,141.457785112692,469.409715816861,1808.85160726958,9791.8958535357,2244.21628595897,316.817676214422,804.662954249405,1406.76796606178,898.130466076988,4422.09583162255,2791.91168221702,7148.31829301709,165.570374056667,340.290103950701,249.008000100282,1204.1620919966,723.84783757024,11901.3616837435,64054.1399790245,1316.18749937156,4842.69668164287,762.338084094093,421.977150353109,918.971805136686,329.38387409387,8393.17385583842,4927.80085549568,526.502190740604,5634.81382638271,1886.2064025039,2066.38286043688,409.752260472943,588.843454725659,8748.76185661189,185.939153122105,3125.30826274604,2581.63847903756,259.165204065744,4535.87317300632,8854.4808357042,25971.2936576607,1664.43613527262,332.301601112965,576.706876331072,455.993367165522,472.303829276447,183.476444578724,121.354381520512,70501.1084819154,2772.57435122551,6786.50967158292,1666.46578528294,1080.35660810823,805.956568939195,251.822076924119,413.391746851252,859.717069512247,398.072030827491,98.558368407316,282.377742467798,356.945422016314,748.584701006545,1780.86892593179,752.056156411657,1156.45220864449,4637.906305423,2866.32517090963,17795.5809285171,13924.1205095131,1003.09417814773,164.024912553168,1278.47577336228,7997.92710860206,4843.75036656988,15119.2975068658,3566.96898573865,5156.33282498263,655.000287787463,3810.63561075921,551.86377911647,6707.40706548486,336.825039432978,1577.04457958894,524.238534621252,8217.86611742278
"bin_s14.cct55_sub",3002.42555159143,710.170889272251,468.287629453872,7042.27615273161,27.7394542426578,19759.2229710256,1821.33709850817,520.661262584655,2188.5519189211,1355.66412305033,3464.8945304092,417.767453781801,1192.06975948095,2094.16410529464,2051.83144777878,233.470801183504,16.4763115155933,13565.6735086929,31727.2447031349,7225.43896500288,980.032754702473,453.340446926395,86.1207043767059,508.026997250653,2385.75898842728,16534.8989388435,764.477907368375,1696.1755399654,705.9461926287,463.843414676462,1824.38205259681,3101.86566787387,434.611894712765,1088.979976378,551.317566134921,89.0918211722801,8508.59072035795,217.237455536456,560.343973314593,3072.58841356032,151.972961311592,413.700784101152,833.773938311343,1449.57887985024,3645.30726297993,1492.71954757318,62.1928638219572,66.5379409694279,10525.9175628369,1185.91999244939,143.733783935157,624.470109933811,383.92123723195,92.6834924212675,3367.52183534517,343.230617081153,20278.9256132797,3642.38468457152,8485.8919097771,2020.22473486815,3261.94963050885,1093.16501621216,5661.45886044085,8659.62235880625,1898.21818503316,467.27532990916,2407.58701190246,8451.84678787767,1569.26940803815,241.40073018563,98.9023213614876,2513.79005132975,1978.8056051169,1618.79344534165,1171.86861726405,34.0319657584349,1859.46065114128,1904.34391551275,3574.65809273882,242.316870548789,777.342260134184,618.408620708628,558.671781040718,7630.96622758286,1796.54788754069,936.911180944866,2572.41256052515,3118.04247978757,211.912857095621,8.36903491578736,120.210279943241,343.661538432622,27373.4127834773,495.233571198612,855.692635275631,2038.58441238703,2508.32435134279,214.669942156924,840.555952658929,29.2614148850028,42.7027523240324,422.343743145809,2993.29040610359,1973.13040497708,1770.62250481438,768.483739443206,1464.89572598213,773.582528893558,996.803744335342,285.391768099716,13224.7026832971,1329.74654341352,993.577496557621,662.673408871776,1787.607994697,159.140406200122,2026.2895123915,3525.9231641368,9347.98100315032,1589.40148121419
"bin_s27.mtb39",348.772037071546,16364.1214512403,970.127716424803,211.610774147827,51.5551602761225,35.4094192465271,140.450785580621,1652.86722020899,6732.43501900196,1309.46190831781,218.839755907006,58.9947640595586,384.028760573339,109.237972908284,7923.11749172246,236.138602839132,30.1828784712391,23505.0749752295,209.43215886405,18.5461205367421,26869.0043452016,341.158957010403,1040.70916908902,1045.62098611855,11291.3663772425,197.016915700741,1660.71081896231,1487.68267015184,1434.01412006147,638.401176722317,1272.33084865765,49.2863675002754,175.10618794131,530.438034345125,269.778875389194,554.384612564468,17061.9182522967,61390.4632024433,1218.36300035152,557.226904085142,361.30849518085,47.7902561371488,1994.4752066638,443.498866545401,2204.81841340199,220.433614513894,122.793662957834,251.730970174564,20054.8051896346,45.510987811525,790.158096269909,2537.58504206737,9207.73972308613,6497.10439249501,132915.66227214,52.4927385866741,52.0201177394719,1735.92875177755,72.4506008871789,43.894802782268,603.051942717763,96.3767446291985,76691.9006352822,49.203171176979,7731.35133861829,251.337091080337,832.183899389948,62.8225099992332,1124.10215447767,879.210596800854,155.059069288799,643.526057924981,323.547493053185,120.440595261389,45.8301475831777,9653.49864852524,63078.2055781748,47.7706906175954,120.440392385509,50895.2828706703,4450.6218937718,780.984523253435,524.66165739518,233.113725904257,3812.34567859498,211.675288086924,1130.88024685872,358.8059988193,118.976628854769,30.3108834068462,50.0922592815633,797.295742492074,3074.12396140801,363.155540882313,54504.0705727359,837.658032301526,696.876591852529,1388.45116640574,925.731583591074,17.4748335264376,170.442054922883,301.351603375331,294.084828867596,540.97409458592,77.4360037626216,3381.76403013553,3377.31911207441,521.001700413102,1285.73773937817,108.414462996323,305.861082484843,349.580606378338,4585.26184389029,691.854408185892,4828.69279303104,380.978359402481,10300.6759490663,10559.43699537,55050.892674968,342.251358742102
"bin_s28.cct16",1290.17678575487,2157.98728822308,30312.1772404642,453.467550752772,8668.26039080253,158.592980831726,8711.43052966611,369.073651624914,445.972485589479,3560.64968966287,236.358029937669,259.603391017314,834.299640473444,1105.66719631849,340.9565277904,273.10850411551,67.9685646891636,1775.18530107281,498.056661165402,69.9677344055529,427.990439264623,6605.21350739091,32.8821958401863,232.260465287117,1069.35065901296,210191.03464959,22630.2959174588,576.37248235482,20213.4763911313,6683.31323745124,45790.978824625,423687.455430931,769.475884154044,3025.55546932558,2122.87025097881,1122.00608442687,9418.77314062353,50.6045751674529,817.968523887189,430.095078207015,248130.933872357,34365.0357027649,2347.34997063861,305.939728598637,5635.75488090267,80209.7305759286,410.858286876331,991.263027141274,19806.3241638202,16804.4615822818,186.469097102966,1823.5394069901,2632.64153365578,741.571646445988,2049.84799545176,152.904300874634,39.9979787500169,397.291026983663,37.3382139074292,3559.46300852216,31.0117495819841,654.560253878175,397.267148654121,146.980164200227,1100.86718237663,212.65237583173,11.7027003534225,1089.06549140709,581.641145972709,520.26509220744,2241.14947329835,73.7151493581948,70.9789669239015,308.250039345236,55.37704163837,171.725765697792,4399.87799804339,244.865036290409,1242.22063001704,367.234391846983,527.58659781807,115.558176066658,70.7398659490796,40007.3806968701,161.655449711669,1187.03523418248,98.9519103534167,1696.08780628837,16.2535999298888,87.2482793141423,267.713748491288,9233.29188343935,32.958004042975,3.17812417845305,249.747798768899,147.002975259923,17.5716563808689,365.157045962832,22.5407671952232,212.343984406994,5441.14045388405,1610.0219139036,225061.388252944,97.0002968838196,485.660363772841,201.610165875506,20580.1340387761,3821.81698238153,95.9407471369972,422.890521749178,5404.39433203968,137816.261476282,7162.82044886511,6434.67537735187,788.93211261291,630196.125699785,1064.87710804788,1301.68116078678,536.54545128886,471.746255692456
"bin_s27.vmb32",3253.69517620697,706.268037598358,2377.33976424034,2232.01745853826,3407.67075421507,1492.86434304819,3262.01758212531,3442.36217805316,62290.0836858286,120890.811393119,54522.1746331342,2846.28107007654,1927.39078334807,1034.52134955271,343.400441312587,497.795857002144,755.046237419351,12160.6382985494,1895.41697595182,9526.05533333706,630.54967945027,6824.48198454398,667.244157676903,7409.70562666383,457.22098670383,3760.57010434594,1679.04285305691,1072.63700180444,2296.03965563865,1160.52926819553,1129.40240940504,1067.69996117,1647.91434042089,534.480553516916,1276.32169348121,62.1188518690972,296.267147679848,563.007269843574,80.4933172746723,759.08511902988,18478.6093178906,1028.80528030282,684.058148600317,740.772173158929,370.70395157553,5579.68800844352,558.996014975661,801.07710940433,7682.63423088447,13638.4399148735,222.440448692324,355.023670013718,3217.74594964095,1075.73820061531,74924.3601494048,15162.6124822224,35006.9791449103,27718.9022468802,26284.5912535845,113117.487904055,6822.77118944459,38240.7893836711,10719.4369902162,5038.55156573543,28819.190280868,45357.1324096847,147500.749937259,243956.328023172,151477.933405399,5020.15926385487,40308.2436803709,1707.83459700248,672.666735734773,521.425524701474,2248.91135833051,418.695911093726,1968.84316798913,707.621058072977,1131.98228246902,2991.75612506859,1359.33650981642,437.835068735336,33.9563761559332,19331.6230180632,413.205306221725,4430.46851942917,176.884748330959,3437.53355596929,243.274461888105,144.359747016371,41.4341983860605,990.824804444236,5054.92126546889,1109.02534818128,236.921116900055,436.495722329618,192.636530459528,27.4607134448739,363.974024727839,23.0147980651669,264.043509546087,972.13000126573,2124.68614741152,643.581713637761,865.179198412705,4058.63313251407,975.422412766287,518.180981155173,1613.77440049242,305.232525006482,565.327705573077,1484.07750811877,1980.59749728429,284.697512551652,134.381963596535,284.025930055367,23257.8057765887,704.748337118603,3962.91645300951,1450.98760792016
